"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000183208",58.7312684721124,-0.139412010822109,0.326587591083944,-0.426874794475199,0.669470525191586,0.878582278855325
"ENSG00000183765",228.170145607467,-0.121811795597078,0.285479702116479,-0.426691616580773,0.669603957523903,0.878582278855325
"ENSG00000167363",95.9276754931765,-0.121211081806625,0.284279203390126,-0.426380404761032,0.669830677559422,0.878645704264641
"ENSG00000171720",910.635111209269,-0.0452462034095234,0.106126913025492,-0.426340521170678,0.669859735215448,0.878645704264641
"ENSG00000258890",373.196649136521,-0.0530269991851329,0.124406698784898,-0.426239098883394,0.669933629834297,0.878667844202243
"ENSG00000164318",12.4320238189393,-0.361995972612412,0.849595948120538,-0.426080154234743,0.670049440730156,0.878744952011951
"ENSG00000140264",6617.20113895644,0.054799051814045,0.128696431539059,0.42580086455166,0.670252956912068,0.878937059136477
"ENSG00000161981",247.016120613653,-0.0862320416538078,0.202615826354487,-0.425593810736879,0.670403851012408,0.87906013340868
"ENSG00000213413",17.7672552538484,-0.199791774766644,0.469548305982233,-0.425497807618975,0.670473819481448,0.879077082867841
"ENSG00000213619",551.971813379774,-0.0595420152936113,0.140030720526054,-0.425206805120544,0.670685923796335,0.879280371894965
"ENSG00000198900",1519.01860495658,-0.0583436748132496,0.137243424808434,-0.425110892523167,0.670755837799211,0.879297228336479
"ENSG00000091137",11.1223131056499,0.279424999954118,0.657568211203064,0.424936904177426,0.670882671185697,0.879313900803093
"ENSG00000182512",413.812174037546,0.0452962318327119,0.106594931928033,0.424937949801343,0.670881908922594,0.879313900803093
"ENSG00000023516",1886.9452122805,-0.0364526469088748,0.085899046632043,-0.424366140697968,0.671298810078182,0.879490475892732
"ENSG00000100024",9.79430217997365,0.329622333727455,0.776516564305369,0.424488476974497,0.671209607227756,0.879490475892732
"ENSG00000130429",2083.59913683922,0.0663371829601582,0.15621898562128,0.424642259046405,0.671097481898891,0.879490475892732
"ENSG00000156273",1457.32679884533,0.0952940163543331,0.224484888783177,0.4245008065838,0.671200617213567,0.879490475892732
"ENSG00000274803",719.981764137146,-0.11085433791277,0.261270106197647,-0.424290170529154,0.671354206898823,0.879490475892732
"ENSG00000275575",15.8094204278591,-0.256882615620784,0.605451838638091,-0.424282493217987,0.671359805230167,0.879490475892732
"ENSG00000235443",19.8235999496269,-0.176254845809528,0.41564733105853,-0.42404902579468,0.671530059479205,0.879563976426486
"ENSG00000236949",19.8235999496269,-0.176254845809528,0.41564733105853,-0.42404902579468,0.671530059479205,0.879563976426486
"ENSG00000186272",98.6148337851854,-0.0874123738751732,0.206184254024976,-0.423952713016506,0.671600299713133,0.87958122026677
"ENSG00000196335",8.47111643109468,0.296136877962354,0.698945901105675,0.423690699800785,0.671791398627405,0.879756733875505
"ENSG00000096080",268.874496886317,-0.0476317725426796,0.112504371216134,-0.423377083288376,0.672020162216165,0.879778980107865
"ENSG00000105255",56.6182340890066,-0.167669523443223,0.396226151495411,-0.423166221639879,0.67217398965145,0.879778980107865
"ENSG00000149925",17756.3943217703,-0.075166177972711,0.177628578431866,-0.423164890674068,0.672174960658991,0.879778980107865
"ENSG00000152078",63.5806704669871,-0.176783894483549,0.417859472706751,-0.423070209078673,0.672244037122059,0.879778980107865
"ENSG00000162769",83.3014352823029,-0.147815445326485,0.349411335881308,-0.423041355981353,0.672265087908002,0.879778980107865
"ENSG00000164187",493.298289121305,-0.0965814357106324,0.22804346150426,-0.423522056162213,0.67191440981481,0.879778980107865
"ENSG00000169372",154.973852214313,-0.0807592972458833,0.190869972255655,-0.42311158896022,0.672213847431236,0.879778980107865
"ENSG00000270149",10.2371218523043,0.399385187015809,0.943399718848125,0.423346731016045,0.672042303908908,0.879778980107865
"ENSG00000137492",865.220306996467,0.0437719123900288,0.103531457466105,0.4227885269012,0.672449559192028,0.879870959136385
"ENSG00000166685",683.633918446616,-0.0478527467723303,0.113163560957232,-0.422863564627622,0.672394807475479,0.879870959136385
"ENSG00000005379",158.960650382021,0.121003565534946,0.286327045766553,0.422606132826173,0.672582651339118,0.879892257172742
"ENSG00000076555",404.965081274036,0.161181462224506,0.381631901266459,0.422347979007048,0.672771042570615,0.879892257172742
"ENSG00000082805",1045.55078027301,0.0699621862288679,0.165670659235573,0.422296781769827,0.672808406886224,0.879892257172742
"ENSG00000115216",2184.71046382728,0.0338596186688326,0.0801193412944263,0.422614790908024,0.672576333343247,0.879892257172742
"ENSG00000277773",355.59268682068,0.11458791372317,0.271211613927775,0.422503712373045,0.672657391587395,0.879892257172742
"ENSG00000283017",1045.55078027301,0.0699621862288679,0.165670659235573,0.422296781769827,0.672808406886224,0.879892257172742
"ENSG00000100591",1116.40478521454,0.0964629102581743,0.228607596202835,0.421958464462338,0.673055334939767,0.880110783024687
"ENSG00000107262",606.851586937246,0.0697816820920556,0.165394178447979,0.421911355930849,0.673089720896046,0.880110783024687
"ENSG00000095203",95.179378441217,-0.170854582172121,0.405069367007476,-0.421790922958061,0.673177631708938,0.880151054743907
"ENSG00000215915",14.1029740406437,-0.19261371536575,0.457195413476384,-0.421294067456125,0.673540361741098,0.880550603562272
"ENSG00000018699",272.563457499588,0.079638616083016,0.189514933222443,0.420223434263833,0.674322236963575,0.881083101056946
"ENSG00000077458",351.94154733919,0.086566324133138,0.205833875084034,0.420564030569781,0.674073463892271,0.881083101056946
"ENSG00000139131",210.573170628811,0.0794105518970478,0.189003544558163,0.420153770569158,0.674373124026188,0.881083101056946
"ENSG00000170270",37.7808923192774,0.124604949408598,0.296587818364557,0.420128345444846,0.674391696623364,0.881083101056946
"ENSG00000225614",777.232643094317,0.126188280633698,0.300102151876079,0.420484424536233,0.67413160530668,0.881083101056946
"ENSG00000228575",157.816673695371,-0.0787376251201641,0.187217992025661,-0.420566550619621,0.674071623369318,0.881083101056946
"ENSG00000239618",38.6954254096289,0.208337819099087,0.495912471003377,0.420110062321197,0.674405052239811,0.881083101056946
"ENSG00000275619",37.7808923192774,0.124604949408598,0.296587818364557,0.420128345444846,0.674391696623364,0.881083101056946
"ENSG00000064490",363.628228915766,0.0625617838952548,0.149200260826312,0.41931417243355,0.674986540241897,0.881286771247562
"ENSG00000116771",15.1761889135349,0.219168926435067,0.522738687002486,0.419270530160751,0.675018431497386,0.881286771247562
"ENSG00000131876",264.974490198313,-0.0871259433376773,0.207743852245713,-0.41939119928626,0.674930254885199,0.881286771247562
"ENSG00000136682",337.946862836064,0.0853998886133843,0.203669235126102,0.419306767467893,0.67499195132254,0.881286771247562
"ENSG00000136758",3328.2599774517,0.0419294985925939,0.0998852136814676,0.419776832297786,0.674648490998513,0.881286771247562
"ENSG00000146856",35.9495244513602,-0.188640332549728,0.449702461933067,-0.419478096114594,0.674866759484778,0.881286771247562
"ENSG00000272822",12.2727315886846,-0.325682180843295,0.776485027978936,-0.419431372284142,0.674900900239808,0.881286771247562
"ENSG00000276849",23.8252073422635,0.320019184168888,0.762745456609924,0.419562229306794,0.674805285674919,0.881286771247562
"ENSG00000229117",20292.4813843867,-0.06022009648005,0.143718415139593,-0.419014476478594,0.675205552511992,0.881456397269149
"ENSG00000171823",124.748635133238,0.0794493823458576,0.189759268880518,0.418685120440062,0.675446271545283,0.881695958900928
"ENSG00000100505",58.3837916601342,-0.285964603084,0.683424865023867,-0.418428736967324,0.675633679526459,0.881799639431296
"ENSG00000168275",141.556160142015,0.107295313892157,0.256429755946995,0.418419904101672,0.675640136422344,0.881799639431296
"ENSG00000182890",14.4671901638951,0.281918154632492,0.674021752117091,0.418262695153371,0.67575506142059,0.881861239014212
"ENSG00000197912",1200.89241930987,-0.0536984719327627,0.128404178019115,-0.418198790422293,0.675801780076429,0.881861239014212
"ENSG00000157315",9.28780738370381,-0.281249464131001,0.672709371667775,-0.418084652862394,0.675885225414529,0.881895454141335
"ENSG00000197386",1799.85915069097,-0.0616333944947578,0.147613238841491,-0.417532973183664,0.676288611495426,0.882347087009482
"ENSG00000149451",6635.61341391704,-0.111180018214762,0.26640275125556,-0.417338100641864,0.676431123771711,0.882458312744081
"ENSG00000106624",11903.8458370306,-0.101752331003488,0.244187720459012,-0.416697165656893,0.676899927787491,0.882995157197649
"ENSG00000130021",325.48091510975,0.121557362274112,0.291784046053217,0.416600441039676,0.676970686698377,0.883012717114573
"ENSG00000186185",18.0910503443209,-0.208523713692101,0.500808310690595,-0.416374307775674,0.677136125652298,0.883079024492474
"ENSG00000244627",80.2392136735112,0.0993709556842688,0.238619998649401,0.4164401820749,0.677087930448046,0.883079024492474
"ENSG00000029639",115.122746658168,0.0765266822895304,0.184033283507646,0.41583066297,0.677533919579706,0.883470283173676
"ENSG00000227671",294.265361474381,-0.0646079668410872,0.155381901519786,-0.415801108167414,0.677555547897751,0.883470283173676
"ENSG00000262771",169.756254010832,0.125479588990631,0.30188693887135,0.415650936936044,0.677665447887614,0.883470283173676
"ENSG00000265972",15658.5320606038,-0.138218900681668,0.33252534026477,-0.415664263576463,0.677655694759187,0.883470283173676
"ENSG00000154640",484.352951976599,0.0456368477958566,0.10990570617084,0.415236382039323,0.67796886768937,0.883716334260414
"ENSG00000228049",21.3434652020063,-0.287547658236816,0.692389094755955,-0.415297786193711,0.677923921644587,0.883716334260414
"ENSG00000074657",3003.73550453376,-0.0606911786837158,0.146237220251995,-0.415018683883167,0.678128225604337,0.88384929675139
"ENSG00000066230",136.978902160511,-0.175384732651434,0.422741925772878,-0.414874234039567,0.678233972737598,0.883912368191046
"ENSG00000185245",17.2526019172935,-0.168781785053885,0.406961337372143,-0.414736658139945,0.678334693567532,0.883968878959008
"ENSG00000240682",511.604612835904,0.0843944918129297,0.203651871220341,0.414405678215542,0.67857703115389,0.884209911821476
"ENSG00000006747",27.735856094185,0.203194870466817,0.49050783557705,0.414254076548586,0.678688042286694,0.884218772201098
"ENSG00000135637",126.352580445107,-0.122820800029208,0.296496944034101,-0.414239682737108,0.678698582594691,0.884218772201098
"ENSG00000105671",446.704168357491,0.0852800315459725,0.206154510947615,0.413670460830434,0.679115463085398,0.884640351727931
"ENSG00000261582",14.9352172560633,0.212617854343709,0.514015319995869,0.413641084365768,0.679136980163075,0.884640351727931
"ENSG00000102871",307.977346166085,0.0718260105265958,0.173679153850032,0.413555737314426,0.679199494925346,0.884647009490746
"ENSG00000120253",462.795673183473,-0.0485560535811257,0.117484257976304,-0.413298380715135,0.679388016102746,0.884743004576594
"ENSG00000137857",35.3085687195279,0.23210335582316,0.561543325891163,0.413331162746551,0.679364001198697,0.884743004576594
"ENSG00000112640",1204.24635135117,0.0482014514779504,0.11669313680619,0.413061580116798,0.679561497127688,0.884744633964247
"ENSG00000160392",139.606801100985,-0.0727435535982415,0.176096857559813,-0.413088311774862,0.679541912562802,0.884744633964247
"ENSG00000174844",8.61716817250944,-0.398564875324029,0.964762959931495,-0.413122074413314,0.679517177160305,0.884744633964247
"ENSG00000062725",1774.06144352039,-0.0593042740642195,0.145170007258514,-0.408516023276162,0.682894869277595,0.884781891044306
"ENSG00000067533",271.416208314306,0.128239051939022,0.313940717853226,0.408481743992752,0.682920030755436,0.884781891044306
"ENSG00000076108",2047.68214562784,0.0526660512920026,0.128371547328272,0.410262650782925,0.681613286938947,0.884781891044306
"ENSG00000082175",9.5359199547595,0.425771534086995,1.04040770310386,0.409235276533216,0.682367008530855,0.884781891044306
"ENSG00000086289",1127.23088913901,0.134640641604714,0.326190227569612,0.41276724507628,0.679777151759317,0.884781891044306
"ENSG00000099246",1638.30546637505,0.0388283311258944,0.0945925427953207,0.410479832537234,0.681453994627975,0.884781891044306
"ENSG00000100344",105.690563624875,0.226702584799475,0.554014550285612,0.409199694633657,0.682393118474942,0.884781891044306
"ENSG00000103363",1709.68171939584,0.0634241689349129,0.154271935973191,0.411119290976775,0.680985065275302,0.884781891044306
"ENSG00000105676",358.930365812863,-0.0619900212982271,0.150235077545479,-0.412620157096545,0.679884930616638,0.884781891044306
"ENSG00000106588",929.129339218351,0.080333260052922,0.195560205029998,0.410785313098845,0.681229963448184,0.884781891044306
"ENSG00000107643",498.965661336191,-0.0562967328362401,0.136442421963611,-0.412604320753368,0.679896535102286,0.884781891044306
"ENSG00000109756",1518.1310627268,0.0892203065503995,0.217908576630818,0.40943916907666,0.682217399822891,0.884781891044306
"ENSG00000114353",6816.84895516786,-0.0227068887277894,0.0551196924385467,-0.411956012873356,0.680371664352074,0.884781891044306
"ENSG00000114988",440.421506463642,0.0782364519656897,0.191037783626929,0.409533917743073,0.682147881051956,0.884781891044306
"ENSG00000115756",292.477894720293,0.066346731196582,0.162124898080664,0.409232215298428,0.682369254845366,0.884781891044306
"ENSG00000115839",2738.17833893109,-0.0293216265951604,0.0714141267461587,-0.410585803273687,0.681376275373309,0.884781891044306
"ENSG00000117318",58.0931441924995,0.12942000115241,0.316828276285932,0.408486271078943,0.682916707790083,0.884781891044306
"ENSG00000122432",13.050626354185,0.21654391617971,0.52536806251736,0.412175637670313,0.680210692398966,0.884781891044306
"ENSG00000122482",657.24049731644,0.0517983006944808,0.126458228480264,0.409607989270266,0.682093535342139,0.884781891044306
"ENSG00000129534",452.95552653286,0.078692574122252,0.191665845697886,0.410571710550306,0.681386610823803,0.884781891044306
"ENSG00000133107",18.7495243194597,-0.325022225142702,0.78936389545912,-0.41175207912652,0.680521148737042,0.884781891044306
"ENSG00000136003",2671.53389199312,-0.0578910754516123,0.140326553629995,-0.412545408934192,0.679939704910775,0.884781891044306
"ENSG00000136731",2683.22194722831,-0.0565821365858389,0.138152629669278,-0.409562501425347,0.682126909228754,0.884781891044306
"ENSG00000138750",630.223033508826,0.04011018740661,0.0977005158654111,0.41054222745215,0.681408233601676,0.884781891044306
"ENSG00000144792",30.2778044653075,0.190257771468977,0.465642108163687,0.408592281783279,0.682838895720897,0.884781891044306
"ENSG00000149806",3562.39690243081,0.076840156913795,0.186255047544044,0.412553420307304,0.679933834219983,0.884781891044306
"ENSG00000152785",11.3400387789296,0.250596415591988,0.613121527909943,0.408722258450524,0.682743497186447,0.884781891044306
"ENSG00000155115",399.010941525012,0.0636278349656472,0.15575884269005,0.408502232468834,0.682904991882456,0.884781891044306
"ENSG00000157540",982.474324939371,0.0400310169284205,0.0973762597325911,0.411096267594908,0.681001946704381,0.884781891044306
"ENSG00000157542",35.0771270603884,0.222882023342744,0.544195792741803,0.409562194922172,0.682127134108569,0.884781891044306
"ENSG00000159592",1240.666933391,0.0489654606025274,0.118922566427512,0.411742380554608,0.680528258148088,0.884781891044306
"ENSG00000161021",914.960744425152,0.0728033646516492,0.177394066941006,0.410404732847468,0.681509075011741,0.884781891044306
"ENSG00000163344",314.945346652851,-0.0692525093906438,0.16850000086272,-0.410994118908432,0.681076847089625,0.884781891044306
"ENSG00000166004",351.491554125713,0.0508265928181872,0.123270578833488,0.412317304738572,0.680106866568813,0.884781891044306
"ENSG00000166821",152.940853129138,0.0836095017381198,0.203516621306932,0.4108239474555,0.68120163205826,0.884781891044306
"ENSG00000166922",295.999148968634,-0.178025302351037,0.433253602964461,-0.410903224192321,0.681143498160434,0.884781891044306
"ENSG00000167513",24.161080752753,-0.167780796483796,0.407434561363733,-0.411798144767624,0.680487381310173,0.884781891044306
"ENSG00000173226",221.572972014914,-0.0997025009995282,0.243225375495855,-0.409918170734728,0.681865975499446,0.884781891044306
"ENSG00000174177",174.992840461871,-0.0871832427580452,0.213342906750028,-0.408653111960253,0.682794247771028,0.884781891044306
"ENSG00000180035",119.953619830297,-0.0814712364136817,0.198185010651775,-0.411086772636062,0.681008908737444,0.884781891044306
"ENSG00000182134",37.7904700468361,-0.155508504009462,0.379750122940346,-0.409502182133303,0.682171165729258,0.884781891044306
"ENSG00000187608",195.719793190471,-0.125212869602041,0.305998386754402,-0.409194541612202,0.682396899785809,0.884781891044306
"ENSG00000197757",31.8830703592229,-0.266831013629988,0.65252813812164,-0.408918785323319,0.682599262647739,0.884781891044306
"ENSG00000198300",162.527166987015,-0.152825924928435,0.373658006488035,-0.408999465486707,0.682540053408246,0.884781891044306
"ENSG00000206372",57.9589943924849,-0.246965122882227,0.604384050370066,-0.408622832999994,0.682816471692254,0.884781891044306
"ENSG00000219507",14.610733500111,0.228689310117376,0.55778188978059,0.409997732639426,0.681807610797979,0.884781891044306
"ENSG00000227772",28.4867330952055,-0.508899521349383,1.24083892453668,-0.410125368640737,0.681713984071486,0.884781891044306
"ENSG00000231543",58.8749810711953,-0.254401664869502,0.618098103218867,-0.411587842681696,0.680641543940575,0.884781891044306
"ENSG00000235017",57.9589943924849,-0.246965122882227,0.604384050370066,-0.408622832999994,0.682816471692254,0.884781891044306
"ENSG00000241015",91.8198400747188,0.0803602557880171,0.195323886460824,0.411420524361392,0.680764206713625,0.884781891044306
"ENSG00000257704",137.0363979797,0.103450118678119,0.252626478479305,0.409498320606935,0.682173998983491,0.884781891044306
"ENSG00000259030",89.2461634298745,-0.168504539111381,0.412174594477219,-0.408818353603535,0.682672969810675,0.884781891044306
"ENSG00000260537",136.088893463771,-0.137435724442754,0.334593092148365,-0.410754817322446,0.681252326962806,0.884781891044306
"ENSG00000263961",24.5246825033749,0.206920373468725,0.5032626326797,0.411157832972706,0.680956805493986,0.884781891044306
"ENSG00000277400",275.787849357598,0.182645061518188,0.44384973122359,0.41150202122389,0.680704459474647,0.884781891044306
"ENSG00000280661",30.2778044653075,0.190257771468977,0.465642108163687,0.408592281783279,0.682838895720897,0.884781891044306
"ENSG00000281216",271.784497064212,-0.543053890626981,1.3261150670327,-0.40950736789539,0.682167360872378,0.884781891044306
"ENSG00000283060",58.0931441924995,0.12942000115241,0.316828276285932,0.408486271078943,0.682916707790083,0.884781891044306
"ENSG00000167131",23.1511897246856,-0.283382571690906,0.694075691451981,-0.408287705766038,0.68306246419344,0.884892033934525
"ENSG00000108406",1569.48549441331,0.0335737500853682,0.0822689339330705,0.408097546428424,0.683202061287768,0.884922923233871
"ENSG00000170275",8254.13355841162,-0.0396070278712171,0.0970897655317073,-0.407942357820221,0.683315994191361,0.884922923233871
"ENSG00000185838",77.1888323609392,0.13835822246312,0.3390835508329,0.408035783874704,0.683247403874692,0.884922923233871
"ENSG00000280071",763.265463675532,0.0934634974326921,0.229069728743423,0.408013306452111,0.683263905815484,0.884922923233871
"ENSG00000178201",17.7342244770345,-0.203310780789983,0.498748779939119,-0.407641660426319,0.683536774009319,0.884985736726675
"ENSG00000244672",9.71808970534549,0.393915137614312,0.966165716176697,0.407709703437946,0.683486812697339,0.884985736726675
"ENSG00000256229",127.652537692071,-0.0979687366906941,0.24024663518085,-0.407784011696757,0.683432252643642,0.884985736726675
"ENSG00000133302",136.301165135989,0.123191458342928,0.302395698044215,0.407384956663357,0.683725273978521,0.885091391683587
"ENSG00000183747",21.0873820815035,-0.221039985009816,0.542597044983676,-0.407374103956769,0.68373324365668,0.885091391683587
"ENSG00000120333",420.004049967377,0.0572593884049276,0.140641601146181,0.407129810371066,0.683912649817283,0.885214532331586
"ENSG00000133315",146.592147342475,0.0850151785257276,0.208837274510555,0.407088144226047,0.683943250695749,0.885214532331586
"ENSG00000136518",471.087034664862,-0.052678661149506,0.129474025896342,-0.406866634329274,0.684105942984426,0.885350746332968
"ENSG00000094841",150.371634591826,0.0729755755989363,0.179433210100631,0.406700496290567,0.684227975949428,0.885434321719425
"ENSG00000114742",1213.03533544095,-0.0621717848238141,0.152944911486243,-0.406497896658734,0.684376802117442,0.885552552261284
"ENSG00000241852",347.075388505581,0.111125577455606,0.273435487438044,0.406405103071287,0.684444970766832,0.885566404540983
"ENSG00000154447",575.08409294102,0.0817130796640176,0.20145212904154,0.405620332993196,0.685021586599244,0.886000657196849
"ENSG00000204592",1622.60924093294,0.283555213682759,0.699174580795997,0.40555709757059,0.685068057306966,0.886000657196849
"ENSG00000225201",1622.60924093294,0.283555213682759,0.699174580795997,0.40555709757059,0.685068057306966,0.886000657196849
"ENSG00000236632",1622.60924093294,0.283555213682759,0.699174580795997,0.40555709757059,0.685068057306966,0.886000657196849
"ENSG00000275074",194.95049139553,0.0859979874487519,0.211924072699222,0.405796219152539,0.684892336923132,0.886000657196849
"ENSG00000160563",284.06785320789,0.0509780123382286,0.12578212213888,0.405288219592464,0.68526566476794,0.886141776559016
"ENSG00000164114",649.746188308156,-0.0517723604557507,0.127753449915887,-0.405252151623598,0.685292173968617,0.886141776559016
"ENSG00000162378",1221.43002903751,0.0449693396246464,0.111005002737818,0.405110927575571,0.685395974410627,0.886201641215049
"ENSG00000070831",3508.50974483822,0.0416478495097831,0.102957997859924,0.404513008949976,0.685835513624585,0.886621181148266
"ENSG00000170264",90.8820971503335,0.116545086822329,0.288080347525248,0.404557575077608,0.685802748707352,0.886621181148266
"ENSG00000163605",1076.29554275535,-0.055421667001754,0.137041855589677,-0.404414160646616,0.685908188783782,0.886640756361925
"ENSG00000197498",430.56162465933,0.0581322771079546,0.143787165623996,0.404293921892659,0.685996594526812,0.886680660760941
"ENSG00000274129",249.38411140828,0.128946740112206,0.3190622168132,0.40414293299949,0.686107615447359,0.886749787123386
"ENSG00000171055",1290.70376278244,0.0566193363671479,0.140174658112304,0.403919917691443,0.686271609205067,0.886887360122372
"ENSG00000128595",25349.0151803856,0.0687097319243228,0.170180566064493,0.403746053461146,0.686399470087282,0.886903851221188
"ENSG00000136059",154.439075777694,-0.104264378520293,0.258233904317886,-0.403759447450181,0.686389619741765,0.886903851221188
"ENSG00000173145",356.179847655098,0.0838075536521602,0.207710231994237,0.403483029446934,0.686592916711911,0.88707942986647
"ENSG00000015532",673.585756262194,0.0411110656952555,0.101929592069497,0.403328070490319,0.686706894195153,0.887152313391022
"ENSG00000137720",147.95743396439,-0.100001700121733,0.248052067706509,-0.403148020681101,0.686839335784884,0.887249036360507
"ENSG00000143578",129.983503199491,0.110311061043746,0.273788570012828,0.402906012616149,0.687017367962857,0.887404631437062
"ENSG00000137628",461.332039062473,-0.062243772301766,0.154589687573488,-0.402638580094011,0.687214123723197,0.887584383229818
"ENSG00000146066",668.609820552097,-0.048449365727738,0.120472498542621,-0.40216120951951,0.687565388003941,0.887755061096897
"ENSG00000197136",1226.34084955793,0.0643050572818629,0.159830811794946,0.40233204448941,0.687439674508256,0.887755061096897
"ENSG00000198885",57.5610153989511,0.130606162770783,0.32476283224036,0.402158590223526,0.687567315550397,0.887755061096897
"ENSG00000235162",2113.50849819542,-0.091792376681916,0.228256432650184,-0.402145848054119,0.687576692573652,0.887755061096897
"ENSG00000168806",152.40481717495,-0.0996593632837111,0.248037986970669,-0.401790727706139,0.687838046657534,0.887950208008516
"ENSG00000171566",1195.0512066845,0.0453913465809576,0.112974528339429,0.401783899859096,0.68784307203982,0.887950208008516
"ENSG00000105053",471.817646444565,0.0474224531594866,0.118063502381053,0.401669035756958,0.687927615546893,0.887984963832245
"ENSG00000243989",284.438247771519,0.0535506352473595,0.13340600409132,0.401410983052176,0.688117564487351,0.88815576099787
"ENSG00000134824",1903.94077483132,0.125107320781646,0.311890664936862,0.401125570099935,0.688327675834852,0.888352551066988
"ENSG00000088035",171.661864433429,-0.0773637394324405,0.193399594865118,-0.400020173188035,0.689141658473724,0.888794700772168
"ENSG00000107341",1689.22920605045,0.0455119313105189,0.113684639349019,0.40033492274004,0.688909849218317,0.888794700772168
"ENSG00000108384",173.347804731051,-0.0704097993672083,0.176044101859841,-0.399955457884444,0.689189324133892,0.888794700772168
"ENSG00000157881",10.5903006133597,0.279813510407527,0.699252787353205,0.400160736529446,0.689038131657163,0.888794700772168
"ENSG00000165655",1179.7618327951,-0.10087929907387,0.2519045494249,-0.400466364359749,0.688813052692286,0.888794700772168
"ENSG00000174586",160.201137088981,0.127275407568192,0.318145605096029,0.400053954948632,0.689116777215196,0.888794700772168
"ENSG00000179562",587.969058068275,-0.043406812404889,0.108453700048364,-0.400233577881919,0.688984485298899,0.888794700772168
"ENSG00000275746",1381.14521345295,0.877946238458862,2.19339855056889,0.400267538351001,0.688959474553042,0.888794700772168
"ENSG00000277203",313.459209637945,0.111797698891587,0.279444931448923,0.400070591053183,0.689104524359319,0.888794700772168
"ENSG00000175110",455.623932520337,0.0397948093451496,0.0995285637124256,0.399833051546201,0.689279485145619,0.888836594894078
"ENSG00000020633",100.753757169676,0.476982620347225,1.19377492190887,0.399558251386717,0.689481911164011,0.888955607347985
"ENSG00000092020",399.129977547022,0.0873296477945898,0.219124687626031,0.398538607131439,0.690233205772116,0.888955607347985
"ENSG00000107164",1176.83085813594,-0.0466922789599496,0.117160258358733,-0.398533424337307,0.69023702534073,0.888955607347985
"ENSG00000115808",822.370542559904,-0.0524268326962988,0.131260065229435,-0.399411904943516,0.689589723403645,0.888955607347985
"ENSG00000129003",2677.04226615067,0.0670030679050109,0.168118517521167,0.398546625874065,0.690227296207447,0.888955607347985
"ENSG00000130396",661.763302973264,-0.0558210538095815,0.139978584601512,-0.39878281358889,0.690053241657299,0.888955607347985
"ENSG00000136950",365.439684879006,0.0430995619874065,0.108086162782816,0.39875189272848,0.690076027331106,0.888955607347985
"ENSG00000139726",1136.03445375459,-0.0493737584293554,0.123832722375464,-0.398713340724698,0.690104436810612,0.888955607347985
"ENSG00000140836",1351.60933508729,0.0345030750065748,0.0863901574847306,0.399386643237376,0.689608334135859,0.888955607347985
"ENSG00000165410",2143.93273432102,-0.0427672304809499,0.107252344410532,-0.398753339295306,0.690074961345453,0.888955607347985
"ENSG00000169432",2527.44930457041,-0.120983096729966,0.303269723273736,-0.39892903064631,0.689945497679639,0.888955607347985
"ENSG00000172716",1092.76959165899,-0.0915565914146807,0.229320633380705,-0.399251432655359,0.689707949282684,0.888955607347985
"ENSG00000173894",39.0523507871148,0.208841670435042,0.523789909568293,0.398712664409989,0.690104935199729,0.888955607347985
"ENSG00000204580",147.954976809091,-0.170197058515092,0.426852521781511,-0.398725671819292,0.690095349817042,0.888955607347985
"ENSG00000254633",22.0824130231939,-0.147751000946327,0.37003808970248,-0.399285925038481,0.689682536827156,0.888955607347985
"ENSG00000173890",25.9229198554714,0.191175301242749,0.479943776674223,0.398328534578573,0.690388029456834,0.889075785239347
"ENSG00000115827",418.450630827181,-0.0639794587332949,0.160710165050359,-0.398104617173697,0.690553071076182,0.889214018913356
"ENSG00000100583",16.7479299908168,-0.178770112310555,0.449580610493347,-0.397637505128128,0.690897410236981,0.88939718125369
"ENSG00000108298",18045.1934570358,-0.0578239380731047,0.14536250273027,-0.397791294089101,0.690784035163792,0.88939718125369
"ENSG00000175390",2257.44454270302,0.039211980104788,0.09864982247027,0.397486575473617,0.691008684136233,0.88939718125369
"ENSG00000228492",112.494807384282,0.0869261111715678,0.218686857957686,0.397491243796586,0.691005242283779,0.88939718125369
"ENSG00000243679",76.9044848115759,0.111536864507554,0.280636867192726,0.397441952738722,0.691041583825299,0.88939718125369
"ENSG00000280606",2257.44454270302,0.039211980104788,0.09864982247027,0.397486575473617,0.691008684136233,0.88939718125369
"ENSG00000213240",64.9889627387043,-0.208143368516647,0.52409377514025,-0.397149095046867,0.691257517991559,0.889600802485838
"ENSG00000017427",828.040694425905,-0.162394969607701,0.409482291395523,-0.396586062499201,0.691672732027397,0.889763645515377
"ENSG00000173726",2943.85572065784,0.0550669193719607,0.138835464522535,0.396634387051895,0.691637090958953,0.889763645515377
"ENSG00000178982",729.081043121415,-0.0677862504523988,0.170913687251077,-0.396611011924509,0.691654330857653,0.889763645515377
"ENSG00000253710",306.677521368498,0.0690436146581972,0.174075321475289,0.396630688790648,0.691639818533414,0.889763645515377
"ENSG00000282986",729.081043121415,-0.0677862504523988,0.170913687251077,-0.396611011924509,0.691654330857653,0.889763645515377
"ENSG00000162607",553.257286519266,-0.0530728105414253,0.13385653996793,-0.3964902316625,0.691743412682459,0.889780296540303
